RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,WL0,IR,N2O,NH3,LEACHED,CO2RELEASED,SOC,SON,DOY,CROPSTA,RAIN
4,88.0,0.0739641,32.0,37.0,0.0387751,40.238,0.0,0.000944712,1.44,0.09399,22.647,136993.0,6198.4,88.0,4.0,26.4
4,89.0,0.0829841,32.0,37.0,0.0430404,46.996,0.0,0.000902303,1.2848,0.0938166,22.004,136971.0,6197.5,89.0,4.0,22.0
4,90.0,0.0920041,32.0,36.0,0.0477748,47.467,0.0,0.000858211,1.1224,0.0935927,21.097,136950.0,6196.6,90.0,4.0,70.2
4,91.0,0.10163,32.0,37.0,0.0533804,85.0,0.0,0.000821046,1.2189,0.0933181,22.264,136928.0,6195.7,91.0,4.0,36.8
4,92.0,0.11065,31.0,35.0,0.0592523,85.0,0.0,0.000803562,1.2794,0.0929926,22.169,136905.0,6194.7,92.0,4.0,42.3
4,93.0,0.12147,30.0,35.0,0.0670736,85.0,0.0,0.000787364,1.1869,0.0926167,21.366,136884.0,6193.8,93.0,4.0,34.0
4,94.0,0.13289,31.0,36.0,0.0764191,85.0,0.0,0.000771546,1.1638,0.0921911,21.077,136863.0,6192.8,94.0,4.0,21.6
4,95.0,0.14312,31.0,36.0,0.0859461,83.684,0.0,0.000760465,1.1579,0.0917167,20.786,136842.0,6191.9,95.0,4.0,12.2
4,96.0,0.15334,31.0,36.0,0.0966607,74.243,0.0,0.000751872,1.1324,0.0911947,20.372,136822.0,6190.9,96.0,4.0,61.6
4,97.0,0.16356,32.0,36.0,0.10871,85.0,0.0,0.000744275,1.121,0.0906267,20.105,136802.0,6189.9,97.0,4.0,23.1
4,98.0,0.17318,32.0,37.0,0.12147,85.0,0.0,0.00073851,1.1146,0.0900143,19.89,136782.0,6188.9,98.0,4.0,49.9
4,99.0,0.1822,32.0,37.0,0.13483,85.0,0.0,0.000734962,1.1126,0.0893592,19.666,136762.0,6187.8,99.0,4.0,11.5
4,100.0,0.19122,32.0,36.0,0.14966,79.258,0.0,0.000732024,1.0844,0.0886634,19.241,136743.0,6186.8,100.0,4.0,4.3
4,101.0,0.20085,32.0,37.0,0.16722,67.137,0.0,0.000728199,1.0516,0.0879288,18.852,136724.0,6185.7,101.0,4.0,0.1
4,102.0,0.20987,33.0,37.0,0.18561,50.501,0.0,0.000724463,0.9639,0.0871576,17.737,136706.0,6184.7,102.0,4.0,0.3
4,103.0,0.21828,32.0,38.0,0.20467,32.743,0.0,0.000713179,0.88263,0.0863517,17.394,136689.0,6183.7,103.0,4.0,3.3
4,104.0,0.2267,32.0,38.0,0.22568,18.897,50.0,0.000711604,0.93168,0.0855134,17.684,136671.0,6182.7,104.0,4.0,1.0
4,105.0,0.23512,31.0,38.0,0.24885,47.424,0.0,0.000712916,2.2281,0.0846449,25.794,136645.0,6181.6,105.0,4.0,0.0
4,106.0,0.24414,32.0,38.0,0.27623,28.117,0.0,0.00070714,2.6041,0.0837481,27.723,136618.0,6180.6,106.0,4.0,0.0
4,107.0,0.25256,32.0,38.0,0.30458,8.9345,50.0,0.000708718,2.8985,0.0828253,29.019,136589.0,6179.6,107.0,4.0,2.8
4,108.0,0.26098,33.0,37.0,0.33586,42.754,0.0,0.000711799,2.7291,0.0818785,28.026,136561.0,6178.5,108.0,4.0,2.3
4,109.0,0.2694,33.0,37.0,0.37034,24.772,0.0,0.000709157,2.5245,0.0809098,27.202,136533.0,6177.5,109.0,4.0,0.0
4,110.0,0.27782,34.0,38.0,0.40836,2.8677,50.0,0.000711046,2.568,0.0799212,26.82,136507.0,6176.4,110.0,4.0,0.0
4,111.0,0.28503,34.0,37.0,0.44429,29.416,0.0,0.000716066,2.4584,0.0789146,25.587,136481.0,6175.2,111.0,4.0,0.0
4,112.0,0.29285,34.0,38.0,0.48665,3.8141,50.0,0.000717849,2.3082,0.077892,24.516,136457.0,6174.1,112.0,4.0,14.6
4,113.0,0.30007,34.0,37.0,0.52947,43.212,0.0,0.000679342,2.0974,0.0768552,22.978,136434.0,6173.0,113.0,4.0,34.6
4,114.0,0.30788,34.0,37.0,0.57995,55.397,0.0,0.0006706,1.6384,0.075806,20.233,136413.0,6172.0,114.0,4.0,31.0
4,115.0,0.3157,33.0,37.0,0.63524,67.227,0.0,0.000653007,1.4179,0.074746,19.846,136393.0,6170.9,115.0,4.0,32.6
4,116.0,0.32412,33.0,37.0,0.70046,80.347,0.0,0.000651865,1.4355,0.0736769,19.736,136374.0,6169.8,116.0,4.0,36.8
4,117.0,0.33254,33.0,36.0,0.77237,85.0,0.0,0.000654497,1.3565,0.0726003,19.135,136355.0,6168.7,117.0,4.0,44.9
4,118.0,0.34156,33.0,37.0,0.85733,85.0,0.0,0.000655156,1.2383,0.0715175,18.545,136336.0,6167.5,118.0,4.0,36.3
4,119.0,0.34998,33.0,38.0,0.94535,85.0,0.0,0.000655968,1.124,0.0704301,18.102,136318.0,6166.4,119.0,4.0,4.8
4,120.0,0.35779,33.0,37.0,1.0355,69.878,0.0,0.000657781,1.0103,0.0693394,17.674,136300.0,6165.3,120.0,4.0,25.5
4,121.0,0.36621,33.0,38.0,1.3488,74.494,0.0,0.000657845,0.84366,0.0682466,17.002,136283.0,6164.1,121.0,4.0,17.3
4,122.0,0.37403,33.0,38.0,1.5699,66.858,0.0,0.00065786,0.66179,0.0671529,16.249,136267.0,6163.0,122.0,4.0,6.8
4,123.0,0.38185,34.0,37.0,1.7914,47.238,0.0,0.000656863,0.48573,0.0660595,15.238,136252.0,6161.8,123.0,4.0,2.9
4,124.0,0.38966,34.0,37.0,1.9813,24.39,0.0,0.000651813,0.35406,0.0649675,14.819,136237.0,6160.7,124.0,4.0,29.2
4,125.0,0.39748,34.0,37.0,2.17,27.941,0.0,0.000651374,0.31162,0.0638778,14.843,136222.0,6159.6,125.0,4.0,40.3
4,126.0,0.4053,34.0,38.0,2.3774,43.705,0.0,0.000650275,0.26064,0.0627913,14.465,136208.0,6157.9,126.0,4.0,21.5
4,127.0,0.41363,33.0,37.0,2.6462,44.322,0.0,0.000645551,0.2432,0.0617091,14.008,136194.0,6155.5,127.0,4.0,0.0
4,128.0,0.42336,33.0,38.0,2.8923,20.028,0.0,0.000640551,0.24336,0.0606318,14.042,136152.0,6153.3,128.0,4.0,27.2
4,129.0,0.43238,33.0,37.0,3.1699,23.375,0.0,0.000640361,0.24363,0.0595603,14.057,136006.0,6151.3,129.0,4.0,51.4
4,130.0,0.44211,33.0,37.0,3.4336,51.187,0.0,0.000637573,0.22099,0.0584953,13.565,135992.0,6149.5,130.0,4.0,30.2
4,131.0,0.45183,33.0,37.0,3.6921,58.01,0.0,0.000629518,0.21868,0.0574375,13.657,135979.0,6147.8,131.0,4.0,41.9
4,132.0,0.46155,33.0,38.0,3.941,76.542,0.0,0.000628639,0.22773,0.0563875,13.852,135965.0,6146.0,132.0,4.0,42.8
4,133.0,0.47058,34.0,37.0,4.1988,85.0,0.0,0.000629878,0.23645,0.0553459,13.981,135951.0,6144.1,133.0,4.0,0.0
4,134.0,0.47961,34.0,38.0,4.3865,62.342,0.0,0.000632524,0.24504,0.0543131,14.092,135764.0,6142.4,134.0,4.0,30.5
4,135.0,0.48794,33.0,37.0,4.5932,70.929,0.0,0.000634042,0.23599,0.0532898,14.035,135750.0,6140.8,135.0,4.0,31.8
4,136.0,0.49766,34.0,35.0,4.8022,80.515,0.0,0.000632311,0.23667,0.0522763,14.004,135736.0,6139.2,136.0,4.0,12.4
4,137.0,0.50808,34.0,38.0,4.8647,75.328,0.0,0.000631203,0.24087,0.0512731,14.097,135722.0,6137.5,137.0,4.0,15.2
4,138.0,0.51641,34.0,38.0,5.0486,68.369,0.0,0.000631968,0.2466,0.0502805,14.184,135708.0,6135.9,138.0,4.0,16.4
4,139.0,0.52475,34.0,37.0,5.2259,62.636,0.0,0.000632653,0.25021,0.049299,14.21,135694.0,6134.3,139.0,4.0,3.2
4,140.0,0.53378,34.0,37.0,5.368,43.732,0.0,0.000631838,0.24625,0.0483287,14.047,135386.0,6132.7,140.0,4.0,13.4
4,141.0,0.5428,34.0,37.0,5.5014,35.103,0.0,0.000627768,0.22909,0.04737,14.011,135372.0,6131.4,141.0,4.0,29.5
4,142.0,0.55183,35.0,37.0,5.6292,42.653,0.0,0.000625093,0.22917,0.0464232,14.023,135358.0,6130.0,142.0,4.0,0.0
4,143.0,0.56017,35.0,37.0,5.6934,20.732,0.0,0.000624333,0.23489,0.0454884,14.223,135344.0,6128.6,143.0,4.0,12.3
4,144.0,0.5685,34.0,37.0,5.7551,11.163,50.0,0.000626884,0.24157,0.0445659,14.323,135330.0,6127.2,144.0,4.0,6.7
4,145.0,0.57753,35.0,37.0,5.8679,45.999,0.0,0.000626283,0.23976,0.0436558,14.184,135316.0,6125.8,145.0,4.0,10.9
4,146.0,0.58586,34.0,37.0,5.9118,35.124,0.0,0.000622587,0.23678,0.0427583,14.157,135301.0,6124.4,146.0,4.0,2.4
4,147.0,0.59489,34.0,36.0,6.011,15.747,50.0,0.000620917,0.23835,0.0418735,14.229,135287.0,6122.9,147.0,4.0,3.2
4,148.0,0.60461,34.0,36.0,6.0534,47.297,0.0,0.000618682,0.23388,0.0410015,14.046,135273.0,6121.6,148.0,4.0,2.4
4,149.0,0.61433,33.0,37.0,6.0918,27.985,0.0,0.000613609,0.22934,0.0401424,14.022,135259.0,6120.2,149.0,4.0,9.2
4,150.0,0.62406,34.0,37.0,6.2133,15.558,50.0,0.000612109,0.23432,0.0392963,14.224,135245.0,6118.8,150.0,4.0,4.7
4,151.0,0.63308,34.0,37.0,6.2764,48.7,0.0,0.000612108,0.23311,0.0384632,14.088,134729.0,6117.4,151.0,4.0,19.9
4,152.0,0.64211,34.0,37.0,6.3335,47.109,0.0,0.000607231,0.20978,0.0376432,13.923,134715.0,6116.3,152.0,4.0,0.5
4,153.0,0.65114,34.0,37.0,6.3839,26.015,0.0,0.00060401,0.21173,0.0368362,14.134,134701.0,6115.1,153.0,4.0,0.7
4,154.0,0.65926,34.0,37.0,6.4284,4.9893,50.0,0.000606503,0.21954,0.0360423,14.349,134686.0,6113.9,154.0,4.0,0.0
4,155.0,0.66737,34.0,37.0,6.4703,33.309,0.0,0.000608837,0.22389,0.0352615,14.372,134672.0,6112.7,155.0,4.0,17.3
4,156.0,0.67549,34.0,36.0,6.5078,28.991,0.0,0.000608605,0.22408,0.0344937,14.353,134658.0,6111.5,156.0,4.0,1.3
4,157.0,0.68423,34.0,36.0,6.4956,8.5963,50.0,0.000607992,0.22528,0.033739,14.408,134643.0,6110.3,157.0,4.0,4.9
4,158.0,0.69297,34.0,36.0,6.485,41.812,0.0,0.000606739,0.22382,0.0329971,14.326,134629.0,6109.1,158.0,4.0,1.1
4,159.0,0.7017,33.0,36.0,6.4808,21.284,0.0,0.000603636,0.22028,0.0322682,14.284,134615.0,6107.9,159.0,4.0,0.0
4,160.0,0.71107,33.0,37.0,6.532,0.0,50.0,0.000601713,0.22006,0.0288881,14.337,134600.0,6106.7,160.0,4.0,4.3
4,161.0,0.71981,34.0,37.0,6.6061,36.807,0.0,4.22982e-05,0.17229,0.59928,17.98,134582.0,6105.2,161.0,4.0,2.6
4,162.0,0.72792,32.0,35.0,6.6292,17.816,50.0,2.69107e-05,0.1715,0.0167543,17.919,134564.0,6103.7,162.0,4.0,15.1
4,163.0,0.73854,34.0,36.0,6.6673,61.361,0.0,2.69543e-05,0.17304,0.0167155,18.013,134546.0,6102.2,163.0,4.0,4.3
4,164.0,0.74727,34.0,36.0,6.6223,44.038,0.0,2.70725e-05,0.17489,0.0167812,18.044,134528.0,6100.7,164.0,4.0,4.6
4,165.0,0.75601,33.0,36.0,6.586,27.017,0.0,2.72956e-05,0.17404,0.0169721,18.044,134510.0,6099.2,165.0,4.0,3.9
4,166.0,0.76538,34.0,36.0,6.6088,9.3186,50.0,2.76442e-05,0.17759,0.0173028,18.191,134492.0,6097.7,166.0,4.0,0.0
4,167.0,0.77412,34.0,37.0,6.5741,37.744,0.0,2.81354e-05,0.18126,0.0177827,18.266,134474.0,6096.2,167.0,4.0,1.2
4,168.0,0.78223,34.0,36.0,6.5771,17.322,50.0,2.87841e-05,0.1834,0.0184165,18.335,134455.0,6094.6,168.0,4.0,1.5
4,169.0,0.79097,33.0,36.0,6.5365,47.215,0.0,2.95962e-05,0.18014,0.0192049,18.186,134437.0,6093.1,169.0,4.0,6.6
4,170.0,0.80034,34.0,36.0,6.5308,32.112,0.0,3.05739e-05,0.17737,0.020145,18.187,134419.0,6091.6,170.0,4.0,0.3
4,171.0,0.80908,34.0,36.0,6.4754,10.71,50.0,3.17138e-05,0.18162,0.0212313,18.338,134401.0,6090.1,171.0,4.0,1.5
4,172.0,0.81782,34.0,36.0,6.4152,40.415,0.0,3.30145e-05,0.18293,0.0224566,18.333,134382.0,6088.6,172.0,4.0,19.1
4,173.0,0.82655,33.0,34.0,6.3575,37.697,0.0,3.44735e-05,0.17893,0.0238121,18.208,134364.0,6087.0,173.0,4.0,6.6
4,174.0,0.83717,33.0,35.0,6.2604,22.572,0.0,3.60809e-05,0.20427,0.025288,18.159,134346.0,6085.5,174.0,4.0,56.1
4,175.0,0.84716,34.0,35.0,6.2181,56.856,0.0,3.78243e-05,0.23176,0.0268735,18.279,134328.0,6084.0,175.0,4.0,27.8
4,176.0,0.85652,34.0,35.0,6.111,62.65,0.0,3.96978e-05,0.27335,0.0285581,18.4,134309.0,6082.5,176.0,4.0,0.2
4,177.0,0.86588,34.0,36.0,6.0103,40.745,0.0,4.16968e-05,0.30886,0.0303324,18.39,134291.0,6080.9,177.0,4.0,0.9
4,178.0,0.87462,33.0,35.0,5.9701,19.653,50.0,4.38116e-05,0.32305,0.0321892,18.328,134273.0,6079.4,178.0,4.0,1.0
4,179.0,0.88461,33.0,35.0,5.9451,48.831,0.0,4.60308e-05,0.32005,0.034123,18.14,134255.0,6077.9,179.0,4.0,5.2
4,180.0,0.8946,33.0,36.0,5.9193,32.258,0.0,4.83466e-05,0.32015,0.0361293,18.134,134236.0,6076.4,180.0,4.0,3.0
4,181.0,0.90396,33.0,36.0,5.9179,13.507,50.0,5.07529e-05,0.32922,0.038205,18.251,134218.0,6074.9,181.0,4.0,1.2
4,182.0,0.91333,32.0,36.0,5.9073,42.933,0.0,5.32508e-05,0.33111,0.0403472,18.145,134200.0,6073.4,182.0,4.0,18.1
4,183.0,0.92331,33.0,36.0,5.9002,39.238,0.0,5.58408e-05,0.33067,0.042553,18.101,134182.0,6071.8,183.0,4.0,3.0
4,184.0,0.93268,33.0,36.0,5.8685,20.369,0.0,5.85161e-05,0.34036,0.0448185,18.221,134164.0,6070.3,184.0,4.0,7.6
4,185.0,0.94204,34.0,36.0,5.8255,5.9737,50.0,6.12757e-05,0.35772,0.0471396,18.408,134145.0,6068.8,185.0,4.0,1.0
4,186.0,0.95078,33.0,36.0,5.768,35.008,0.0,6.41215e-05,0.36679,0.0495122,18.416,134127.0,6067.3,186.0,4.0,16.6
4,187.0,0.96014,34.0,36.0,5.7158,29.641,0.0,6.70533e-05,0.35464,0.0519308,18.453,134108.0,6065.7,187.0,4.0,5.4
4,188.0,0.96888,34.0,36.0,5.6519,13.157,50.0,7.00613e-05,0.36609,0.0543896,18.563,134090.0,6064.2,188.0,4.0,4.2
4,189.0,0.97762,33.0,36.0,5.5833,45.417,0.0,7.31397e-05,0.36449,0.0568829,18.473,134071.0,6062.6,189.0,4.0,8.7
4,190.0,0.98699,33.0,36.0,5.5152,32.215,0.0,7.62825e-05,0.35052,0.0594043,18.405,134053.0,6061.1,190.0,4.0,0.2
4,191.0,0.99635,33.0,36.0,5.4394,10.403,50.0,7.94741e-05,0.3538,0.061947,18.451,134035.0,6059.6,191.0,4.0,0.0
4,192.0,1.0057,34.0,35.0,5.357,38.209,0.0,8.2706e-05,0.34566,0.0645044,18.487,134016.0,6058.0,192.0,4.0,3.8
4,193.0,1.038,33.0,35.0,5.2728,19.902,50.0,8.59775e-05,0.32624,0.0670687,18.46,133998.0,6056.5,193.0,4.0,7.7
4,194.0,1.0725,32.0,34.0,5.18,55.52,0.0,8.92776e-05,0.29263,0.0696316,18.201,133979.0,6055.0,194.0,4.0,13.8
4,195.0,1.1113,32.0,35.0,5.0867,47.162,0.0,9.2588e-05,0.25946,0.0721832,17.974,133961.0,6053.5,195.0,4.0,16.0
4,196.0,1.148,33.0,34.0,4.9922,40.873,0.0,9.58819e-05,0.23609,0.0747122,18.025,133943.0,6052.0,196.0,4.0,20.0
4,197.0,1.1846,33.0,34.0,4.8981,38.059,0.0,9.9151e-05,0.24728,0.0772078,18.113,133925.0,6050.5,197.0,4.0,9.8
4,198.0,1.2212,33.0,33.0,4.8038,24.794,0.0,0.000102397,0.2602,0.0796609,18.214,133907.0,6048.9,198.0,4.0,15.3
4,199.0,1.26,32.0,36.0,4.3729,17.695,50.0,0.000105614,0.34385,0.0820653,18.231,133889.0,6047.4,199.0,4.0,21.5
4,200.0,1.2945,31.0,32.0,4.2845,66.804,0.0,0.000108796,0.24972,0.0844157,18.033,133871.0,6045.9,200.0,4.0,49.1
4,201.0,1.3398,32.0,33.0,4.1964,85.0,0.0,0.000111925,0.25889,0.0867081,17.967,133853.0,6044.4,201.0,4.0,15.8
4,202.0,1.3807,32.0,34.0,4.1066,77.741,0.0,0.000114988,0.26945,0.08894,18.013,133835.0,6042.9,202.0,4.0,0.2
4,203.0,1.4195,32.0,34.0,4.0167,55.124,0.0,0.000117987,0.25969,0.0911094,17.831,133817.0,6041.4,203.0,4.0,4.7
4,204.0,1.4583,33.0,35.0,3.9266,37.002,0.0,0.000120916,0.25523,0.0932151,17.92,133799.0,6039.9,204.0,4.0,1.4
4,205.0,1.4928,33.0,35.0,3.8363,15.148,50.0,0.00012377,0.27,0.0952563,18.172,133781.0,6038.4,205.0,4.0,0.1
4,206.0,1.5272,32.0,33.0,3.7462,41.427,0.0,0.000126567,0.28058,0.0972336,18.137,133763.0,6036.9,206.0,4.0,7.9
4,207.0,1.5682,32.0,34.0,3.6562,25.342,0.0,0.000129315,0.2926,0.0991492,18.078,133745.0,6035.4,207.0,4.0,6.8
4,208.0,1.607,32.0,34.0,3.5659,8.0665,50.0,0.000131999,0.29494,0.10101,18.105,133727.0,6033.9,208.0,4.0,3.0
4,209.0,1.6458,32.0,35.0,3.4748,37.263,0.0,0.000134617,0.29484,0.10281,18.117,133708.0,6032.4,209.0,4.0,9.8
4,210.0,1.6824,33.0,35.0,3.3795,23.031,0.0,0.000137178,0.2935,0.10455,18.244,133690.0,6030.9,210.0,4.0,0.0
4,211.0,1.7169,33.0,35.0,3.2806,0.0,50.0,0.00013969,0.30885,0.0832846,18.385,133672.0,6029.3,211.0,4.0,1.1
4,212.0,1.7514,33.0,35.0,3.1791,30.883,0.0,0.0,0.31129,0.00277359,18.43,133653.0,6027.8,212.0,4.0,0.8
4,213.0,1.7859,33.0,35.0,3.0753,7.2951,50.0,0.0,0.3178,0.20968,18.489,133635.0,6026.3,213.0,4.0,0.0
4,214.0,1.8203,33.0,35.0,2.9696,32.55,0.0,0.0,0.32226,0.20701,18.515,133616.0,6024.7,214.0,4.0,0.0
4,215.0,1.8548,33.0,35.0,2.8625,7.6692,50.0,0.0,0.32413,0.20457,18.551,133598.0,6023.2,215.0,4.0,3.3
4,216.0,1.8893,33.0,35.0,2.7543,35.739,0.0,0.0,0.32741,0.20235,18.558,133579.0,6021.6,216.0,4.0,0.0
4,217.0,1.9238,33.0,35.0,2.6455,10.056,50.0,0.0,0.33038,0.20033,18.591,133561.0,6020.1,217.0,4.0,0.2
4,218.0,1.9583,33.0,36.0,2.5364,35.402,0.0,0.0,0.3252,0.19849,18.629,133542.0,6018.5,218.0,4.0,5.6
4,219.0,1.9906,33.0,36.0,2.4275,16.153,50.0,0.0,0.31945,0.19681,18.699,133523.0,6017.0,219.0,4.0,8.0
4,220.0,2.0229,33.0,36.0,2.3193,49.684,0.0,0.0,0.32753,0.19527,18.661,133505.0,6015.4,220.0,4.0,2.9
5,300.0,0.0,32.0,36.0,0.0165,10.0,0.0,0.00276913,0.0891519,0.19367,11.677,135123.0,6032.1,300.0,1.0,8.3
5,301.0,0.00962134,32.0,36.0,0.018436,3.7615,50.0,0.00244082,0.13584,0.0931231,12.924,135110.0,6031.1,301.0,4.0,1.0
5,302.0,0.0192427,31.0,35.0,0.0205992,40.96,0.0,0.00223719,0.15228,0.093209,12.66,135097.0,6030.2,302.0,4.0,8.3
5,303.0,0.0300667,31.0,36.0,0.0233183,35.583,0.0,0.00204298,0.15886,0.0932758,12.537,135084.0,6029.3,303.0,4.0,0.0
5,304.0,0.0402894,30.0,34.0,0.0262253,15.787,50.0,0.0019008,0.17675,0.0933199,12.697,135072.0,6028.4,304.0,4.0,0.3
5,305.0,0.052316,30.0,32.0,0.0300716,42.897,0.0,0.00177834,0.17561,0.0933371,12.118,135060.0,6027.5,305.0,4.0,21.4
5,306.0,0.0655454,30.0,32.0,0.0349232,45.894,0.0,0.00164991,0.16034,0.0933235,11.401,135048.0,6026.7,306.0,4.0,15.7
5,307.0,0.0787747,30.0,35.0,0.0405575,44.574,0.0,0.00154238,0.6024,0.0932757,17.113,135031.0,6026.0,307.0,4.0,3.2
5,308.0,0.0902,30.0,33.0,0.0462085,28.991,0.0,0.0014758,0.88676,0.0931902,20.237,135011.0,6025.1,308.0,4.0,0.0
5,309.0,0.10283,30.0,32.0,0.0533246,11.415,50.0,0.00143668,1.0196,0.0930645,21.44,134989.0,6024.3,309.0,4.0,1.3
5,310.0,0.11606,31.0,35.0,0.0619276,46.876,0.0,0.00139676,0.97366,0.0928961,20.842,134969.0,6023.4,310.0,4.0,17.6
5,311.0,0.12688,31.0,36.0,0.0701021,48.412,0.0,0.00135028,0.89045,0.0926834,20.104,134948.0,6022.6,311.0,4.0,24.7
5,312.0,0.1371,31.0,36.0,0.0788415,58.623,0.0,0.00131812,1.0198,0.0924252,21.802,134927.0,6021.7,312.0,4.0,12.9
5,313.0,0.14733,32.0,36.0,0.0886704,55.434,0.0,0.00130994,0.89377,0.0921205,19.164,134907.0,6020.9,313.0,4.0,13.6
5,314.0,0.15695,32.0,36.0,0.0990744,54.47,0.0,0.00124618,0.58701,0.091769,15.5,134892.0,6020.3,314.0,4.0,7.3
5,315.0,0.16657,31.0,34.0,0.1107,47.79,0.0,0.00118753,0.55061,0.0913707,15.906,134876.0,6019.5,315.0,4.0,27.7
5,316.0,0.17799,31.0,34.0,0.12612,59.119,0.0,0.00117794,0.70645,0.0909261,18.395,134858.0,6018.7,316.0,4.0,50.7
5,317.0,0.18942,31.0,35.0,0.1437,85.0,0.0,0.0012007,0.85311,0.0904359,19.412,134838.0,6017.8,317.0,4.0,34.9
5,318.0,0.20024,31.0,35.0,0.16266,85.0,0.0,0.00122181,0.91826,0.089901,19.59,134819.0,6016.9,318.0,4.0,8.5
5,319.0,0.21107,31.0,35.0,0.18414,77.579,0.0,0.00123613,0.9405,0.0893227,19.414,134799.0,6015.9,319.0,4.0,15.7
5,320.0,0.22189,31.0,35.0,0.20844,76.783,0.0,0.00124458,0.94239,0.0887023,19.08,134780.0,6015.0,320.0,4.0,14.1
5,321.0,0.23272,31.0,37.0,0.23596,72.929,0.0,0.00125043,0.94794,0.0880415,18.938,134761.0,6014.0,321.0,4.0,1.1
5,322.0,0.24234,32.0,35.0,0.26364,59.013,0.0,0.00126139,0.96523,0.087342,18.723,134743.0,6013.0,322.0,4.0,4.6
5,323.0,0.25256,31.0,34.0,0.29651,48.836,0.0,0.00125953,0.86139,0.0866056,17.309,134725.0,6012.0,323.0,4.0,6.9
5,324.0,0.26399,31.0,34.0,0.33782,39.949,0.0,0.00123476,0.74871,0.0858343,16.456,134709.0,6011.1,324.0,4.0,5.2
5,325.0,0.27541,31.0,36.0,0.38489,29.667,0.0,0.00122506,1.7772,0.08503,25.115,134684.0,6010.1,325.0,4.0,12.9
5,326.0,0.28563,32.0,36.0,0.43288,23.585,0.0,0.00123413,2.3253,0.0841947,27.822,134656.0,6009.1,326.0,4.0,1.4
5,327.0,0.29525,31.0,36.0,0.48367,5.722,50.0,0.00124789,2.4715,0.0833304,28.379,134627.0,6008.0,327.0,4.0,0.4
5,328.0,0.30548,31.0,36.0,0.54396,38.12,0.0,0.00125402,2.3091,0.0824392,27.275,134600.0,6007.0,328.0,4.0,0.8
5,329.0,0.3157,31.0,36.0,0.61178,18.954,50.0,0.00125104,2.1397,0.081523,26.383,134574.0,6005.9,329.0,4.0,0.1
5,330.0,0.32592,31.0,36.0,0.68805,46.913,0.0,0.00124891,1.8855,0.080584,24.347,134549.0,6004.9,330.0,4.0,1.1
5,331.0,0.33615,30.0,36.0,0.77382,26.186,0.0,0.00123547,1.6483,0.0796239,22.989,134526.0,6003.9,331.0,4.0,0.7
5,332.0,0.34697,31.0,35.0,0.87597,5.747,50.0,0.00123744,1.5745,0.0786448,22.206,134504.0,6002.9,332.0,4.0,2.3
5,333.0,0.35779,30.0,34.0,0.9916,34.169,0.0,0.00123847,1.3866,0.0776486,20.562,134484.0,6001.9,333.0,4.0,2.3
5,334.0,0.36982,31.0,36.0,1.137,11.824,50.0,0.00123202,1.2228,0.076637,19.72,134464.0,6000.8,334.0,4.0,0.0
5,335.0,0.38004,30.0,36.0,1.3357,34.301,0.0,0.00119742,1.0577,0.0756119,18.495,134445.0,5999.8,335.0,4.0,0.0
5,336.0,0.39087,31.0,36.0,1.5385,12.482,50.0,0.0011954,0.89398,0.0745749,17.764,134428.0,5998.8,336.0,4.0,28.2
5,337.0,0.40109,31.0,35.0,1.7458,62.391,0.0,0.00119667,0.73558,0.0735278,16.815,134411.0,5997.7,337.0,4.0,28.8
5,338.0,0.41359,31.0,34.0,1.951,67.079,0.0,0.00119373,0.59793,0.072472,15.95,134395.0,5996.7,338.0,4.0,9.1
5,339.0,0.42678,31.0,35.0,2.1156,49.78,0.0,0.00118521,0.42824,0.0714091,14.502,134380.0,5995.7,339.0,4.0,11.9
5,340.0,0.43929,30.0,36.0,2.3372,36.02,0.0,0.00116655,0.25168,0.0703405,13.433,134367.0,5994.8,340.0,4.0,0.1
5,341.0,0.45179,31.0,36.0,2.6169,11.838,50.0,0.00116493,0.22744,0.0692676,13.76,134353.0,5993.7,341.0,4.0,5.2
5,342.0,0.46359,30.0,35.0,2.8989,46.359,0.0,0.000616016,0.164,0.0681916,13.063,134340.0,5992.2,342.0,4.0,1.9
5,343.0,0.47679,29.0,35.0,3.2015,24.99,0.0,0.000610289,0.15501,0.0671139,12.64,134328.0,5989.9,343.0,4.0,0.0
5,344.0,0.4903,29.0,36.0,3.5321,1.7106,50.0,0.00060651,0.15632,0.0660356,12.597,134286.0,5987.7,344.0,4.0,0.0
5,345.0,0.50315,29.0,35.0,3.8724,35.366,0.0,0.000603803,0.15199,0.0649577,12.326,134273.0,5985.7,345.0,4.0,0.0
5,346.0,0.51666,29.0,34.0,4.2017,14.811,50.0,0.000599705,0.15044,0.0638813,12.172,134116.0,5983.7,346.0,4.0,1.0
5,347.0,0.53082,30.0,33.0,4.5,44.409,0.0,0.000595423,0.13871,0.0628074,11.895,134104.0,5982.1,347.0,4.0,10.4
5,348.0,0.54541,30.0,34.0,4.7263,33.479,0.0,0.000590603,0.13834,0.061737,11.887,134092.0,5980.5,348.0,4.0,5.6
5,349.0,0.5593,31.0,36.0,4.9638,17.269,50.0,0.000589971,0.14594,0.0606707,12.248,134080.0,5978.8,349.0,4.0,3.1
5,350.0,0.5711,30.0,35.0,5.1905,52.013,0.0,0.000591029,0.14546,0.0596096,11.79,134068.0,5977.2,350.0,4.0,16.4
5,351.0,0.5843,29.0,35.0,5.4159,50.562,0.0,0.000583059,0.13485,0.0585543,11.149,134057.0,5975.6,351.0,4.0,0.9
