RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,WL0,IR,N2O,NH3,LEACHED,CO2RELEASED,SOC,SON,DOY,CROPSTA,RAIN
6,88.0,0.10303,26.0,31.0,0.0530046,15.212,50.0,0.00121117,0.64159,0.0903756,16.626,135713.0,6068.7,88.0,4.0,0.1
6,89.0,0.11612,26.0,31.0,0.0614623,51.973,0.0,0.00112922,0.61193,0.0906276,15.511,135697.0,6068.1,89.0,4.0,0.7
6,90.0,0.1292,26.0,30.0,0.0712695,40.966,0.0,0.00104075,0.56072,0.09084,15.518,135682.0,6067.5,90.0,4.0,12.4
6,91.0,0.14232,26.0,31.0,0.0826726,40.15,0.0,0.000973496,0.5944,0.0910088,16.043,135666.0,6066.9,91.0,4.0,0.0
6,92.0,0.15541,26.0,31.0,0.0958643,26.49,0.0,0.000924589,0.63873,0.0911302,16.705,135649.0,6066.2,92.0,4.0,0.5
6,93.0,0.16849,26.0,31.0,0.11116,12.922,50.0,0.000889462,0.6818,0.0912014,17.044,135632.0,6065.5,93.0,4.0,0.2
6,94.0,0.18157,26.0,31.0,0.1289,49.444,0.0,0.000857953,0.62185,0.0912201,15.612,135616.0,6064.8,94.0,4.0,0.0
6,95.0,0.19466,26.0,32.0,0.14947,36.788,0.0,0.000820527,0.57218,0.0911847,15.341,135601.0,6064.1,95.0,4.0,0.7
6,96.0,0.20749,26.0,32.0,0.17285,24.653,0.0,0.00079525,0.61169,0.0910939,15.768,135585.0,6063.4,96.0,4.0,0.0
6,97.0,0.22032,27.0,32.0,0.19989,12.002,0.0,0.000779924,0.64829,0.0909472,16.02,135569.0,6062.6,97.0,4.0,0.0
6,98.0,0.23338,27.0,31.0,0.23173,0.0,0.0,0.00426162,0.65335,0.0,20.759,135549.0,6061.6,98.0,4.0,0.5
6,99.0,0.24675,26.0,33.0,0.26953,0.0,0.0,0.00210609,0.63713,2.0282,27.679,135521.0,6060.1,99.0,4.0,0.0
6,100.0,0.25922,27.0,32.0,0.30334,0.0,0.0,0.00343997,0.65127,0.0,28.955,135492.0,6058.6,100.0,4.0,0.0
6,101.0,0.27228,27.0,32.0,0.34142,0.0,0.0,0.00536433,0.64781,0.0,31.058,135461.0,6057.0,101.0,4.0,0.5
6,102.0,0.28534,27.0,33.0,0.38291,0.0,0.0,0.00550506,0.63606,0.0,32.734,135428.0,6055.3,102.0,4.0,0.1
6,103.0,0.29801,27.0,35.0,0.42736,0.0,0.0,0.00442096,0.63393,0.0,34.925,135393.0,6053.5,103.0,4.0,0.0
6,104.0,0.30974,28.0,33.0,0.4728,0.0,0.0,0.00310154,0.62389,0.0,35.898,135357.0,6051.7,104.0,4.0,1.2
6,105.0,0.32252,28.0,33.0,0.52748,0.0,0.0,0.00316238,1.0554,0.0,41.927,135315.0,6049.8,105.0,4.0,0.3
6,106.0,0.33531,28.0,33.0,0.58756,0.0,0.0,0.00357546,1.2081,0.0,44.852,135271.0,6048.0,106.0,4.0,0.1
6,107.0,0.3481,28.0,32.0,0.65279,0.0,0.0,0.00263988,1.1956,0.0,43.414,135227.0,6046.2,107.0,4.0,1.0
6,108.0,0.36135,28.0,33.0,0.72528,0.0,50.0,0.00129121,1.1419,0.0,42.011,135185.0,6044.3,108.0,4.0,0.4
6,109.0,0.37414,28.0,32.0,0.79886,0.0,0.0,0.15824,1.709,0.0,29.946,135155.0,6043.2,109.0,4.0,1.2
6,110.0,0.38739,27.0,32.0,0.92192,0.0,0.0,0.0624842,1.1257,0.0,28.973,135126.0,6041.6,110.0,4.0,0.1
6,111.0,0.40045,27.0,33.0,1.0606,0.0,0.0,0.0486254,1.0369,0.0,37.645,135089.0,6039.7,111.0,4.0,1.2
6,112.0,0.41508,27.0,34.0,1.2994,0.0,0.0,0.0330757,0.93636,0.0,46.352,135042.0,6037.3,112.0,4.0,0.2
6,113.0,0.42917,28.0,32.0,1.5266,0.0,0.0,0.00804372,0.82074,0.0,56.304,134986.0,6034.5,113.0,4.0,0.5
6,114.0,0.44448,29.0,33.0,1.7529,0.0,0.0,0.0,0.72492,0.0,56.309,134930.0,6031.7,114.0,4.0,0.0
6,115.0,0.45929,29.0,32.0,1.9146,0.0,50.0,0.0,0.6681,0.0,53.397,134876.0,6029.0,115.0,4.0,0.3
6,116.0,0.47472,28.0,33.0,2.0436,0.0,0.0,0.12515,0.81116,0.0,24.186,134852.0,6027.8,116.0,4.0,3.4
6,117.0,0.48949,28.0,34.0,2.3092,0.0,0.0,0.0124203,0.51281,0.0,29.641,134822.0,6025.8,117.0,4.0,0.1
6,118.0,0.50367,29.0,33.0,2.6182,0.0,0.0,0.00382953,0.45186,0.0,40.338,134782.0,6023.1,118.0,4.0,0.1
6,119.0,0.51849,28.0,32.0,2.8668,0.0,0.0,0.00160216,0.39624,0.0,42.179,134740.0,6020.3,119.0,4.0,22.6
6,120.0,0.53379,28.0,33.0,3.0926,0.0,0.0,0.0113423,0.30039,0.0,25.526,134714.0,6018.6,120.0,4.0,8.3
6,121.0,0.54856,28.0,34.0,3.423,0.0,0.0,0.00270404,0.23521,0.0,26.479,134688.0,6016.7,121.0,4.0,4.1
6,122.0,0.56275,29.0,34.0,3.7559,0.0,0.0,0.00330083,0.20898,0.0,32.524,134655.0,6014.3,122.0,4.0,10.1
6,123.0,0.57691,29.0,33.0,4.057,0.0,0.0,0.000459421,0.17783,0.0,28.948,134626.0,6012.2,123.0,4.0,26.3
6,124.0,0.59173,29.0,34.0,4.3497,0.0,0.0,0.0,0.14707,0.0,18.002,134608.0,6010.9,124.0,4.0,24.9
6,125.0,0.60589,28.0,32.0,4.6786,0.0,50.0,0.0,0.11473,0.0,17.338,134591.0,6009.3,125.0,4.0,0.3
6,126.0,0.6212,28.0,32.0,4.9937,22.494,0.0,0.0,0.10864,0.0,14.868,134576.0,6007.7,126.0,4.0,1.3
6,127.0,0.63651,29.0,32.0,5.2987,5.2835,50.0,0.0,0.11485,0.11805,14.719,134561.0,6005.2,127.0,4.0,0.0
6,128.0,0.65193,29.0,32.0,5.5478,34.958,0.0,0.0,0.11698,0.11852,14.622,134517.0,6002.9,128.0,4.0,11.0
6,129.0,0.6658,29.0,31.0,5.7815,25.202,0.0,0.0,0.11328,0.1197,14.513,134502.0,6000.6,129.0,4.0,6.2
6,130.0,0.68017,29.0,33.0,5.9333,12.96,50.0,0.0,0.11579,0.12154,14.601,134337.0,5998.6,130.0,4.0,19.6
6,131.0,0.69349,29.0,33.0,6.1645,65.939,0.0,0.0,0.11102,0.12394,14.672,134322.0,5996.7,131.0,4.0,0.3
6,132.0,0.70681,29.0,34.0,6.369,48.977,0.0,0.0,0.10877,0.12678,14.404,134307.0,5994.9,132.0,4.0,1.6
6,133.0,0.71954,29.0,34.0,6.5757,32.043,0.0,0.0,0.10821,0.12993,14.424,134293.0,5993.0,133.0,4.0,2.7
6,134.0,0.73227,29.0,34.0,6.7548,14.423,50.0,0.0,0.11255,0.13327,14.629,134278.0,5991.1,134.0,4.0,4.4
6,135.0,0.745,29.0,33.0,6.9075,51.566,0.0,0.0,0.11096,0.13668,14.364,134264.0,5989.3,135.0,4.0,6.5
6,136.0,0.75832,29.0,33.0,7.0092,41.422,0.0,0.0,0.10798,0.14008,14.259,134031.0,5987.5,136.0,4.0,24.4
6,137.0,0.77164,29.0,33.0,7.0883,50.324,0.0,0.0,0.0982958,0.14339,14.12,134017.0,5985.9,137.0,4.0,3.7
6,138.0,0.78496,29.0,33.0,7.1458,37.564,0.0,0.0,0.0988459,0.14656,14.225,134003.0,5984.3,138.0,4.0,17.1
6,139.0,0.79828,29.0,32.0,7.1858,38.98,0.0,0.0,0.10186,0.14953,14.364,133989.0,5982.6,139.0,4.0,30.4
6,140.0,0.81215,29.0,32.0,7.175,53.251,0.0,0.0,0.0993985,0.15229,14.091,133975.0,5981.0,140.0,4.0,18.8
6,141.0,0.82601,29.0,33.0,7.153,56.259,0.0,0.0,0.10272,0.15481,14.348,133960.0,5979.4,141.0,4.0,6.8
6,142.0,0.83933,27.0,33.0,7.1533,48.16,0.0,0.0,0.10915,0.15708,14.218,133946.0,5977.9,142.0,4.0,34.6
6,143.0,0.85248,27.0,33.0,7.1927,68.789,0.0,0.0,0.11083,0.15909,14.087,133932.0,5976.5,143.0,4.0,1.2
6,144.0,0.86563,28.0,33.0,7.2118,52.461,0.0,0.0,0.11313,0.16086,13.875,133918.0,5975.2,144.0,4.0,30.5
6,145.0,0.8789,28.0,35.0,7.1906,68.183,0.0,0.0,0.12168,0.16237,14.152,133904.0,5974.1,145.0,4.0,0.3
6,146.0,0.89111,29.0,33.0,7.1839,53.081,0.0,0.0,0.13337,0.16365,14.088,133890.0,5972.9,146.0,4.0,5.4
6,147.0,0.90443,29.0,34.0,7.113,43.036,0.0,0.0,0.14956,0.1647,14.192,133876.0,5971.7,147.0,4.0,27.0
6,148.0,0.91716,29.0,33.0,7.0523,53.182,0.0,0.0,0.15956,0.16555,14.113,133861.0,5970.5,148.0,4.0,12.5
6,149.0,0.93048,29.0,32.0,6.967,51.312,0.0,0.0,0.15858,0.1662,13.953,133848.0,5969.4,149.0,4.0,12.5
6,150.0,0.94434,28.0,34.0,6.8568,50.078,0.0,0.0,0.16046,0.16668,13.922,133834.0,5968.2,150.0,4.0,9.0
6,151.0,0.95709,29.0,33.0,6.7881,42.721,0.0,0.0,0.16436,0.16702,14.173,133819.0,5967.0,151.0,4.0,5.6
6,152.0,0.97041,29.0,32.0,6.6877,31.888,0.0,0.0,0.16805,0.16723,14.55,133805.0,5965.8,152.0,4.0,48.2
6,153.0,0.98428,28.0,29.0,6.5693,62.419,0.0,0.0,0.1767,0.16734,14.593,133790.0,5964.6,153.0,4.0,30.9
6,154.0,0.99824,28.0,30.0,6.4053,75.868,0.0,0.0,0.18484,0.16737,14.544,133776.0,5963.4,154.0,4.0,19.8
6,155.0,1.0125,28.0,29.0,6.2744,76.021,0.0,0.0,0.16745,0.16733,14.548,133761.0,5962.2,155.0,4.0,16.7
6,156.0,1.0607,29.0,30.0,6.1277,72.844,0.0,0.0,0.16434,0.16725,14.743,133746.0,5960.9,156.0,4.0,8.9
6,157.0,1.1113,29.0,31.0,5.9788,61.651,0.0,0.0,0.16475,0.16713,14.937,133732.0,5959.7,157.0,4.0,3.7
6,158.0,1.1609,30.0,31.0,5.8642,44.357,0.0,0.0,0.15554,0.16698,15.035,133716.0,5958.4,158.0,4.0,0.3
6,159.0,1.2105,28.0,30.0,5.7345,21.925,0.0,0.0,0.1508,0.16681,14.947,133702.0,5957.0,159.0,4.0,8.7
6,160.0,1.2598,28.0,30.0,5.62,7.8145,0.0,0.0,0.13593,0.1666,14.854,133310.0,5955.5,160.0,4.0,10.6
6,161.0,1.3092,28.0,29.0,5.5049,0.0,0.0,0.0,0.11626,0.0930368,14.838,133295.0,5954.1,161.0,4.0,3.2
6,162.0,1.3574,28.0,31.0,5.3889,0.0,0.0,0.0,0.12551,0.0,19.765,133276.0,5952.2,162.0,4.0,2.8
6,163.0,1.4062,28.0,31.0,5.272,0.0,0.0,0.0,0.13531,0.0,26.955,133249.0,5949.8,163.0,4.0,0.1
6,164.0,1.4551,29.0,31.0,5.1541,0.0,0.0,0.0,0.15578,0.0,36.178,133212.0,5946.5,164.0,4.0,1.8
6,165.0,1.5047,29.0,30.0,5.0353,0.0,0.0,0.0,0.1554,0.0,37.735,133175.0,5943.2,165.0,4.0,0.8
6,166.0,1.5553,29.0,31.0,4.9155,0.0,50.0,0.0,0.14714,0.0,35.284,133139.0,5940.0,166.0,4.0,8.6
6,167.0,1.6049,28.0,29.0,4.7947,2.645,0.0,0.0,0.13587,0.0,15.094,133124.0,5938.7,167.0,4.0,8.6
6,168.0,1.6531,27.0,29.0,4.6725,0.0,0.0,0.0,0.14894,0.0,19.136,133105.0,5937.1,168.0,4.0,19.2
6,169.0,1.7001,27.0,28.0,4.5424,0.0,0.0,0.0,0.13039,0.0,15.349,133090.0,5935.8,169.0,4.0,26.2
6,170.0,1.7459,27.0,28.0,4.4054,7.6931,0.0,0.0,0.13334,0.0,14.49,133075.0,5934.5,170.0,4.0,21.4
6,171.0,1.7918,27.0,30.0,4.2626,10.702,0.0,0.0,0.13706,0.16839,14.518,133061.0,5933.3,171.0,4.0,10.8
6,172.0,1.84,28.0,31.0,4.1148,1.5878,0.0,0.0,0.13517,0.16861,14.769,133046.0,5932.1,172.0,4.0,0.8
6,173.0,1.8888,28.0,30.0,3.9622,0.0,0.0,0.0,0.15303,0.0,21.865,133024.0,5930.2,173.0,4.0,0.0
6,174.0,1.9382,28.0,31.0,3.8057,0.0,0.0,0.000311028,0.17702,0.0,31.991,132992.0,5927.5,174.0,4.0,0.0
6,175.0,1.987,29.0,31.0,3.646,0.0,0.0,0.0,0.18543,0.0,37.052,132955.0,5924.4,175.0,4.0,0.6
6,176.0,2.0367,29.0,31.0,3.4841,0.0,0.0,0.0,0.21002,0.0,35.755,132919.0,5921.4,176.0,4.0,0.2
7,300.0,0.0,27.0,32.0,0.0165,10.0,50.0,0.016912,0.12043,0.0,10.097,134407.0,5935.9,300.0,1.0,1.2
7,301.0,0.0130593,27.0,32.0,0.0191278,49.702,0.0,0.0158505,0.12839,0.0819058,9.9037,134397.0,5935.1,301.0,4.0,21.3
7,302.0,0.0261186,27.0,31.0,0.0221741,58.904,0.0,0.0146145,0.12673,0.082486,9.8775,134387.0,5934.4,302.0,4.0,21.9
7,303.0,0.0394953,27.0,32.0,0.0257913,70.025,0.0,0.0137184,0.13988,0.0831229,10.135,134377.0,5933.6,303.0,4.0,0.1
7,304.0,0.0525546,25.0,31.0,0.0298989,58.351,0.0,0.0126076,0.14455,0.0838111,9.9688,134367.0,5932.9,304.0,4.0,0.0
7,305.0,0.0653467,26.0,32.0,0.0345631,44.381,0.0,0.0122798,0.14027,0.0845412,9.5684,134358.0,5932.1,305.0,4.0,0.0
7,306.0,0.0781752,27.0,32.0,0.0399704,30.835,0.0,0.0117498,0.14576,0.0853014,9.7588,134348.0,5931.4,306.0,4.0,4.4
7,307.0,0.0912345,27.0,32.0,0.046336,23.461,0.0,0.00788501,0.58138,0.0860792,14.903,134333.0,5930.7,307.0,4.0,4.8
7,308.0,0.10429,27.0,31.0,0.0537155,15.297,50.0,0.00763718,0.78193,0.0868618,17.509,134315.0,5930.0,308.0,4.0,16.8
7,309.0,0.11767,27.0,32.0,0.0624782,70.029,0.0,0.00739614,0.8685,0.0876366,18.518,134297.0,5929.3,309.0,4.0,3.7
7,310.0,0.13073,27.0,32.0,0.0724284,63.022,0.0,0.00719601,0.9034,0.0883922,18.739,134278.0,5928.6,310.0,4.0,1.4
7,311.0,0.14379,27.0,30.0,0.0839634,53.922,0.0,0.00673853,0.73612,0.0891178,16.187,134262.0,5928.0,311.0,4.0,19.8
7,312.0,0.15724,26.0,29.0,0.0977334,61.378,0.0,0.00457851,0.64202,0.089804,15.724,134246.0,5927.3,312.0,4.0,20.5
7,313.0,0.17003,26.0,30.0,0.11298,69.603,0.0,0.00417873,0.67542,0.0904427,15.878,134230.0,5926.6,313.0,4.0,7.5
7,314.0,0.18315,27.0,31.0,0.13106,63.785,0.0,0.00414233,0.70015,0.091027,15.978,134214.0,5925.9,314.0,4.0,0.0
7,315.0,0.19653,27.0,32.0,0.15244,48.924,0.0,0.00406819,0.64665,0.0915511,14.862,134199.0,5925.2,315.0,4.0,0.3
7,316.0,0.20959,27.0,32.0,0.17671,33.946,0.0,0.00397017,0.61123,0.0920105,14.676,134185.0,5924.5,316.0,4.0,8.1
7,317.0,0.22264,26.0,32.0,0.20486,29.82,0.0,0.00248075,0.62812,0.0924016,14.745,134170.0,5923.7,317.0,4.0,14.0
7,318.0,0.23547,26.0,31.0,0.2369,31.559,0.0,0.00247501,0.61199,0.092722,14.42,134156.0,5923.0,318.0,4.0,16.3
7,319.0,0.24856,26.0,31.0,0.27471,35.617,0.0,0.00245511,0.5746,0.09297,13.927,134142.0,5922.2,319.0,4.0,0.2
7,320.0,0.26164,27.0,31.0,0.31854,21.999,0.0,0.00244526,0.56067,0.0931448,13.903,134128.0,5921.5,320.0,4.0,32.7
7,321.0,0.27502,26.0,32.0,0.3705,42.025,0.0,0.00243889,0.52938,0.0932463,13.396,134114.0,5920.7,321.0,4.0,5.7
7,322.0,0.28785,27.0,29.0,0.42847,36.06,0.0,0.00241457,0.48783,0.0932748,12.867,134102.0,5920.0,322.0,4.0,2.7
7,323.0,0.30097,26.0,30.0,0.49702,29.185,0.0,0.00238991,0.44521,0.0932313,12.479,134089.0,5919.2,323.0,4.0,24.8
7,324.0,0.31409,26.0,31.0,0.57655,42.194,0.0,0.00237576,0.4055,0.0931171,12.041,134077.0,5918.5,324.0,4.0,0.2
7,325.0,0.32717,26.0,31.0,0.66854,25.9,0.0,0.00236623,0.90332,0.0929342,18.316,134059.0,5917.8,325.0,4.0,1.5
7,326.0,0.34026,26.0,31.0,0.77522,15.01,0.0,0.00238038,1.139,0.0926845,20.959,134038.0,5917.1,326.0,4.0,1.1
7,327.0,0.35334,27.0,32.0,0.89892,3.4501,0.0,0.00240294,1.2507,0.0923702,21.926,134016.0,5916.4,327.0,4.0,0.0
7,328.0,0.3664,27.0,30.0,1.0421,0.0,0.0,0.0170633,1.1983,0.0,37.773,133978.0,5915.2,328.0,4.0,0.0
7,329.0,0.37985,27.0,29.0,1.1687,0.0,0.0,0.0065366,1.0023,2.02,45.481,133933.0,5913.7,329.0,4.0,0.0
7,330.0,0.39297,25.0,28.0,1.2896,0.0,0.0,0.00537594,0.79926,0.0,45.462,133887.0,5912.0,330.0,4.0,0.3
7,331.0,0.4051,24.0,31.0,1.4486,0.0,0.0,0.00233069,0.6471,0.0,46.921,133840.0,5910.1,331.0,4.0,5.8
7,332.0,0.41953,25.0,30.0,1.6661,0.0,0.0,0.00135118,0.54877,0.0,49.853,133790.0,5908.0,332.0,4.0,0.9
7,333.0,0.43431,26.0,31.0,1.8995,0.0,50.0,0.0,0.48621,0.0,46.924,133743.0,5905.8,333.0,4.0,0.1
7,334.0,0.44942,26.0,32.0,2.0567,0.0,0.0,0.0953884,0.58386,0.0,19.37,133724.0,5904.8,334.0,4.0,0.0
7,335.0,0.46423,26.0,31.0,2.3339,0.0,0.0,0.0137044,0.33539,0.0,25.716,133698.0,5903.0,335.0,4.0,0.0
7,336.0,0.47934,26.0,32.0,2.6265,0.0,0.0,0.00504479,0.27358,0.0,33.144,133665.0,5900.7,336.0,4.0,0.0
7,337.0,0.49416,26.0,31.0,2.903,0.0,0.0,0.00059416,0.21734,0.0,34.574,133631.0,5898.3,337.0,4.0,0.1
7,338.0,0.50927,27.0,32.0,3.1841,0.0,50.0,0.0,0.19792,0.0,33.378,133597.0,5895.9,338.0,4.0,8.4
7,339.0,0.52435,26.0,32.0,3.3386,1.0975,0.0,0.0129317,0.12926,0.0,13.43,133584.0,5894.8,339.0,4.0,0.0
7,340.0,0.53917,26.0,31.0,3.6985,0.0,0.0,0.00221757,0.12941,0.0,24.214,133560.0,5893.0,340.0,4.0,0.0
7,341.0,0.55428,27.0,31.0,4.0545,0.0,0.0,0.0,0.10446,0.0,30.351,133529.0,5890.4,341.0,4.0,8.6
7,342.0,0.56973,27.0,31.0,4.3424,0.0,0.0,0.0,0.0889867,0.0,28.634,133501.0,5887.8,342.0,4.0,10.9
7,343.0,0.58518,26.0,31.0,4.6086,0.0,0.0,0.0,0.0816,0.0,24.911,133476.0,5884.9,343.0,4.0,2.2
7,344.0,0.60029,27.0,31.0,4.9305,0.0,50.0,0.0,0.0925354,0.0,30.446,133445.0,5881.2,344.0,4.0,0.0
7,345.0,0.61574,26.0,31.0,5.1317,3.8147e-06,50.0,0.0,0.081714,0.0,12.865,133401.0,5879.0,345.0,4.0,0.4
7,346.0,0.63085,26.0,31.0,5.4636,33.077,0.0,0.0,0.0785441,0.0,12.416,133389.0,5876.9,346.0,4.0,0.1
7,347.0,0.64596,26.0,31.0,5.7829,15.582,50.0,0.0,0.0782115,0.11438,12.361,133377.0,5874.9,347.0,4.0,0.2
7,348.0,0.66107,25.0,31.0,6.0836,46.456,0.0,0.0,0.0760178,0.11383,12.026,133179.0,5873.0,348.0,4.0,0.0
7,349.0,0.67435,26.0,30.0,6.3701,25.176,0.0,0.0,0.06885,0.11365,11.99,133167.0,5871.3,349.0,4.0,8.7
7,350.0,0.68797,25.0,30.0,6.5762,12.742,50.0,0.0,0.0693015,0.11382,11.966,133155.0,5869.7,350.0,4.0,7.7
7,351.0,0.70125,26.0,31.0,6.7856,52.88,0.0,0.0,0.0666181,0.11431,11.601,133143.0,5868.1,351.0,4.0,0.2
7,352.0,0.71483,25.0,31.0,6.9566,34.593,0.0,0.0,0.0649584,0.11507,11.556,133132.0,5866.4,352.0,4.0,0.2
7,353.0,0.72811,26.0,31.0,7.1205,19.534,50.0,0.0,0.0679572,0.11602,11.88,133120.0,5864.8,353.0,4.0,0.0
7,354.0,0.74169,26.0,31.0,7.2368,54.46,0.0,0.0,0.067536,0.1171,11.615,133108.0,5863.2,354.0,4.0,0.8
7,355.0,0.75528,26.0,30.0,7.3356,41.14,0.0,0.0,0.0660194,0.11826,11.582,133096.0,5861.5,355.0,4.0,2.5
7,356.0,0.7689,25.0,30.0,7.3959,31.502,0.0,0.0,0.0677606,0.11945,11.72,133085.0,5859.9,356.0,4.0,0.5
7,357.0,0.78218,26.0,29.0,7.4689,19.815,50.0,0.0,0.0702593,0.12062,11.945,132776.0,5858.3,357.0,4.0,14.7
7,358.0,0.79545,26.0,31.0,7.4631,71.509,0.0,0.0,0.0682142,0.12175,12.195,132764.0,5856.8,358.0,4.0,3.2
7,359.0,0.80904,26.0,31.0,7.503,56.083,0.0,0.0,0.0708464,0.12282,12.357,132752.0,5855.4,359.0,4.0,8.0
7,360.0,0.82262,27.0,31.0,7.5261,51.289,0.0,0.0,0.0706201,0.1238,12.215,132404.0,5853.9,360.0,4.0,21.0
7,361.0,0.83651,26.0,29.0,7.5064,60.651,0.0,0.0,0.065176,0.12469,12.31,132392.0,5852.7,361.0,4.0,29.2
7,362.0,0.84979,25.0,28.0,7.4504,77.932,0.0,0.0,0.0652482,0.12548,12.226,132380.0,5851.4,362.0,4.0,28.5
7,363.0,0.86239,25.0,30.0,7.393,85.0,0.0,0.0,0.067751,0.12618,12.151,132367.0,5850.2,363.0,4.0,23.6
7,364.0,0.87566,25.0,30.0,7.377,85.0,0.0,0.0,0.0738753,0.12677,12.158,132355.0,5849.1,364.0,4.0,7.7
7,365.0,0.88894,25.0,29.0,7.3451,77.643,0.0,0.0,0.0805669,0.12727,12.149,132343.0,5848.0,365.0,4.0,0.0
7,366.0,0.90188,25.0,28.0,7.276,55.528,0.0,0.0,0.0861686,0.12767,11.8,132331.0,5847.0,1.0,4.0,0.0
7,367.0,0.91448,24.0,25.0,7.1694,33.332,0.0,0.0,0.0926272,0.12798,11.531,132320.0,5846.1,2.0,4.0,22.1
7,368.0,0.92572,24.0,28.0,6.9994,33.342,0.0,0.0,0.10038,0.12821,11.517,132308.0,5845.1,3.0,4.0,12.3
7,369.0,0.93798,26.0,28.0,6.9324,23.544,0.0,0.0,0.10392,0.12836,11.869,132296.0,5844.1,4.0,4.0,7.8
7,370.0,0.95092,25.0,29.0,6.8095,12.158,0.0,0.0,0.11208,0.12844,12.097,132284.0,5843.1,5.0,4.0,0.5
7,371.0,0.96385,25.0,30.0,6.7285,0.0,0.0,0.0,0.10864,0.0,13.094,132271.0,5842.0,6.0,4.0,2.5
7,372.0,0.97713,25.0,30.0,6.6511,0.0,0.0,0.0,0.117,0.0,19.07,132252.0,5840.4,7.0,4.0,0.0
7,373.0,0.99041,25.0,29.0,6.564,0.0,0.0,0.0,0.12805,0.0,27.317,132225.0,5838.1,8.0,4.0,3.4
7,374.0,1.0034,25.0,30.0,6.4603,0.0,50.0,0.0,0.12873,0.0,29.32,132195.0,5835.7,9.0,4.0,0.0
7,375.0,1.0492,25.0,30.0,6.3549,4.5587,50.0,0.0,0.0971173,0.0,12.417,132183.0,5834.7,10.0,4.0,0.4
7,376.0,1.095,25.0,30.0,6.2352,34.481,0.0,0.0,0.0809158,0.12907,12.399,132171.0,5833.5,11.0,4.0,0.2
7,377.0,1.1409,25.0,30.0,6.1164,16.525,50.0,0.0,0.0708638,0.12927,12.437,132158.0,5832.3,12.0,4.0,24.3
7,378.0,1.1867,25.0,31.0,5.9971,72.303,0.0,0.0,0.0719672,0.12959,12.502,132146.0,5831.0,13.0,4.0,0.0
7,379.0,1.2326,25.0,31.0,5.877,51.429,0.0,0.0,0.0711633,0.13001,12.354,132133.0,5829.7,14.0,4.0,0.0
7,380.0,1.2784,25.0,31.0,5.755,34.497,0.0,0.0,0.0707321,0.13051,12.369,132121.0,5828.5,15.0,4.0,1.4
7,381.0,1.3243,25.0,30.0,5.6311,22.659,0.0,0.0,0.0719034,0.13106,12.473,132108.0,5827.2,16.0,4.0,1.8
7,382.0,1.3701,25.0,30.0,5.5055,11.406,0.0,0.0,0.0730666,0.13164,12.555,131255.0,5826.0,17.0,4.0,0.0
7,383.0,1.416,25.0,30.0,5.3785,0.0,0.0,0.0,0.074454,0.0,16.226,131239.0,5824.7,18.0,4.0,0.0
7,384.0,1.4618,24.0,31.0,5.2502,0.0,0.0,0.0,0.0888014,0.0,25.267,131213.0,5822.6,19.0,4.0,0.0
7,385.0,1.5066,25.0,31.0,5.1211,0.0,0.0,0.0,0.0921901,0.0,29.606,131184.0,5820.1,20.0,4.0,0.0
7,386.0,1.5524,25.0,31.0,4.9914,0.0,0.0,0.0,0.0901473,0.0,30.061,131154.0,5817.6,21.0,4.0,1.4
7,387.0,1.5983,25.0,31.0,4.8621,0.0,50.0,0.0,0.0859878,0.0,28.79,131125.0,5815.2,22.0,4.0,0.6
7,388.0,1.6441,24.0,29.0,4.7335,1.90735e-06,0.0,0.0,0.0683592,0.0,13.156,131112.0,5814.1,23.0,4.0,0.0
7,389.0,1.6876,24.0,29.0,4.5989,1.90735e-06,0.0,0.0,0.0801379,0.0,20.155,131092.0,5812.4,24.0,4.0,0.0
7,390.0,1.7311,23.0,30.0,4.459,1.90735e-06,0.0,0.0,0.0870043,0.0,27.145,131064.0,5810.1,25.0,4.0,0.0
7,391.0,1.7746,24.0,30.0,4.3135,1.90735e-06,0.0,0.0,0.0854235,0.0,29.14,131035.0,5807.7,26.0,4.0,0.0
7,392.0,1.8193,24.0,30.0,4.1638,1.90735e-06,0.0,0.0,0.0814181,0.0,28.053,131007.0,5805.4,27.0,4.0,0.0
7,393.0,1.8639,24.0,31.0,4.0111,1.90735e-06,0.0,0.0,0.0777786,0.0,26.627,130981.0,5803.2,28.0,4.0,0.0
7,394.0,1.9087,25.0,31.0,3.8565,1.90735e-06,0.0,0.0,0.0770744,0.0,25.98,130955.0,5801.0,29.0,4.0,0.0
7,395.0,1.9546,25.0,31.0,3.7004,1.90735e-06,0.0,0.0,0.0770751,0.0,25.323,130929.0,5798.9,30.0,4.0,0.0
7,396.0,2.0004,25.0,31.0,3.5421,1.90735e-06,0.0,0.0,0.0765305,0.0,24.648,130905.0,5796.8,31.0,4.0,0.0
8,80.0,0.0,28.0,32.0,0.0165,10.0,50.0,0.00518038,0.0785344,0.0,9.6558,132491.0,5809.4,80.0,1.0,1.1
8,81.0,0.0132555,28.0,32.0,0.0191673,50.1,0.0,0.00501342,0.0869214,0.0644742,9.4459,132481.0,5808.7,81.0,4.0,0.0
8,82.0,0.026511,29.0,33.0,0.0222657,36.386,0.0,0.00412578,0.0892853,0.0650494,9.4807,132472.0,5808.0,82.0,4.0,19.9
8,83.0,0.039341,28.0,34.0,0.0257495,43.399,0.0,0.0035045,0.0987576,0.0656858,9.5086,132462.0,5807.2,83.0,4.0,0.0
