RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,WL0,IR,N2O,NH3,LEACHED,CO2RELEASED,SOC,SON,DOY,CROPSTA,RAIN
1,325.0,0.23211,32.0,37.0,0.24097,7.8689,0.0,0.0353131,3.1408,0.048501,14.369,141822.0,6711.2,325.0,4.0,4.4
1,326.0,0.24113,32.0,36.0,0.26747,0.0,0.0,0.065987,3.6081,0.0,23.275,141799.0,6709.3,326.0,4.0,29.6
1,327.0,0.25076,32.0,37.0,0.29835,4.1112,0.0,0.11429,3.3925,2.0673,17.59,141781.0,6707.8,327.0,4.0,0.0
1,328.0,0.25978,32.0,36.0,0.33117,0.0,0.0,0.0714648,2.9691,0.0,24.893,141756.0,6705.7,328.0,4.0,24.1
1,329.0,0.2694,32.0,36.0,0.36215,0.0,0.0,0.0903202,2.7933,0.0,22.632,141734.0,6703.8,329.0,4.0,9.3
1,330.0,0.27902,32.0,36.0,0.40465,0.0,0.0,0.0808592,2.7042,0.0,32.108,141702.0,6701.2,330.0,4.0,38.7
1,331.0,0.28864,31.0,36.0,0.45135,10.694,0.0,0.15298,2.7371,0.00312795,18.13,141683.0,6699.7,331.0,4.0,0.0
1,332.0,0.29886,32.0,36.0,0.50761,0.0,0.0,0.11237,2.5239,0.0,27.789,141656.0,6697.3,332.0,4.0,4.2
1,333.0,0.30848,32.0,37.0,0.56697,0.0,0.0,0.0782481,2.3913,0.0,29.37,141626.0,6694.9,333.0,4.0,0.9
1,334.0,0.3175,32.0,37.0,0.61651,0.0,50.0,0.0304738,2.1227,0.0,32.566,141594.0,6692.2,334.0,4.0,6.0
1,335.0,0.32652,33.0,37.0,0.66675,0.0,0.0,0.20062,2.3366,0.0,18.993,141575.0,6690.6,335.0,4.0,0.8
1,336.0,0.33494,32.0,37.0,0.73447,0.0,0.0,0.0777003,1.9008,0.0,35.546,141539.0,6687.6,336.0,4.0,1.7
1,337.0,0.34396,33.0,37.0,0.81056,0.0,0.0,0.0533747,1.8094,0.0,40.835,141498.0,6684.2,337.0,4.0,2.0
1,338.0,0.35238,33.0,37.0,0.8829,0.0,50.0,0.0182801,1.6664,0.0,43.668,141455.0,6680.6,338.0,4.0,3.0
1,339.0,0.3608,32.0,36.0,0.9483,0.0,0.0,0.15105,1.7581,0.0,20.556,141434.0,6678.9,339.0,4.0,12.2
1,340.0,0.37042,32.0,36.0,1.0552,0.0,0.0,0.0393442,1.405,0.0,28.657,141406.0,6676.5,340.0,4.0,29.2
1,341.0,0.38004,32.0,36.0,1.2836,0.0,0.0,0.0561673,1.3412,0.0,20.733,141385.0,6674.8,341.0,4.0,12.2
1,342.0,0.38966,31.0,37.0,1.4654,0.0,0.0,0.0216972,1.151,0.0,27.03,141358.0,6672.5,342.0,4.0,9.7
1,343.0,0.39929,32.0,36.0,1.6462,0.0,0.0,0.0108428,1.0322,0.0,37.391,141320.0,6669.4,343.0,4.0,42.0
1,344.0,0.40891,32.0,36.0,1.855,0.0,0.0,0.0561162,1.0596,0.0,19.455,141301.0,6667.8,344.0,4.0,21.6
1,345.0,0.42002,32.0,36.0,2.066,0.0,0.0,0.019625,0.91428,0.0,19.121,141282.0,6666.2,345.0,4.0,27.6
1,346.0,0.43113,32.0,36.0,2.291,4.2634,0.0,0.0126328,0.78294,0.0,18.983,141263.0,6664.6,346.0,4.0,13.7
1,347.0,0.44224,31.0,37.0,2.5298,0.0,0.0,0.00642833,0.62127,0.0,22.157,141241.0,6662.8,347.0,4.0,0.2
1,348.0,0.45335,31.0,36.0,2.7976,0.0,0.0,0.00458145,0.53773,0.0,40.346,141200.0,6659.4,348.0,4.0,0.0
1,349.0,0.46516,31.0,36.0,3.0681,0.0,0.0,0.000798022,0.50331,0.0,46.151,141154.0,6655.5,349.0,4.0,0.7
1,350.0,0.47696,32.0,36.0,3.3166,0.0,50.0,0.0,0.49058,0.0,44.525,141110.0,6651.8,350.0,4.0,1.2
1,351.0,0.48808,30.0,36.0,3.4847,1.90735e-06,0.0,0.0162338,0.39328,0.0,19.218,141090.0,6650.2,351.0,4.0,3.8
1,352.0,0.50058,28.0,29.0,3.7957,1.90735e-06,0.0,0.00356472,0.34296,0.0,28.512,141062.0,6647.9,352.0,4.0,0.0
1,353.0,0.51611,28.0,34.0,3.9164,1.90735e-06,0.0,0.00313597,0.32813,0.0,38.631,141023.0,6644.6,353.0,4.0,1.3
1,354.0,0.53029,28.0,34.0,4.1255,1.90735e-06,50.0,0.0,0.31561,0.0,43.035,140980.0,6641.1,354.0,4.0,2.0
1,355.0,0.54448,30.0,34.0,4.275,0.00156212,0.0,0.0148275,0.27678,0.0,17.356,140963.0,6639.6,355.0,4.0,2.3
1,356.0,0.55836,31.0,35.0,4.5426,0.0,0.0,0.00575693,0.30519,0.0,29.913,140933.0,6637.1,356.0,4.0,16.9
1,357.0,0.57087,31.0,36.0,4.7117,0.0,0.0,0.00193713,0.27643,0.0,22.389,140911.0,6635.2,357.0,4.0,0.2
1,358.0,0.58267,31.0,36.0,4.8673,0.0,0.0,0.00511446,0.32302,0.0,37.075,140873.0,6632.2,358.0,4.0,0.0
1,359.0,0.59448,31.0,36.0,5.0061,0.0,50.0,0.00018126,0.33866,0.0,47.137,140826.0,6628.2,359.0,4.0,0.0
1,360.0,0.60628,31.0,36.0,5.0905,0.0,50.0,0.013093,0.29578,0.0,18.437,140808.0,6626.7,360.0,4.0,0.0
1,361.0,0.61809,30.0,37.0,5.3169,29.846,0.0,0.0018365,0.2857,0.0,18.342,140790.0,6625.2,361.0,4.0,0.0
1,362.0,0.6299,30.0,36.0,5.5591,5.9321,50.0,0.0,0.25599,0.21981,18.264,140771.0,6623.6,362.0,4.0,0.0
1,363.0,0.6424,28.0,34.0,5.7958,32.257,0.0,0.0,0.22614,0.26065,17.844,140753.0,6622.2,363.0,4.0,0.2
1,364.0,0.65658,29.0,36.0,6.1099,9.2852,50.0,0.0,0.18827,0.30156,17.712,140736.0,6620.7,364.0,4.0,0.0
1,365.0,0.66813,29.0,36.0,6.3676,36.126,0.0,0.0,0.1861,0.34201,17.666,140718.0,6619.2,365.0,4.0,0.0
1,366.0,0.67969,29.0,36.0,6.593,13.055,50.0,0.0,0.18429,0.38147,17.673,140700.0,6617.7,1.0,4.0,0.0
1,367.0,0.69124,30.0,36.0,6.802,40.126,0.0,0.0,0.18441,0.41946,17.729,140683.0,6616.3,2.0,4.0,0.0
1,368.0,0.70248,32.0,36.0,6.9928,17.417,50.0,0.0,0.19169,0.45557,18.23,140664.0,6614.7,3.0,4.0,1.0
1,369.0,0.71246,30.0,35.0,7.0987,46.633,0.0,0.0,0.19483,0.48946,18.202,140646.0,6613.2,4.0,4.0,2.1
1,370.0,0.72432,31.0,36.0,7.234,26.141,0.0,0.0,0.1941,0.52091,18.261,140628.0,6611.7,5.0,4.0,2.8
1,371.0,0.73494,31.0,36.0,7.333,8.1369,50.0,0.0,0.19867,0.54976,18.501,140609.0,6610.2,6.0,4.0,0.1
1,372.0,0.74555,30.0,36.0,7.417,35.695,0.0,0.0,0.19833,0.57591,18.413,140591.0,6608.6,7.0,4.0,0.0
1,373.0,0.75679,31.0,36.0,7.4904,13.11,50.0,0.0,0.19828,0.59933,18.519,140573.0,6607.1,8.0,4.0,0.2
1,374.0,0.7674,31.0,36.0,7.5163,40.732,0.0,0.0,0.19945,0.62006,18.551,140554.0,6605.5,9.0,4.0,0.0
1,375.0,0.77801,30.0,36.0,7.5279,18.161,50.0,0.0,0.19719,0.63814,18.485,140536.0,6604.0,10.0,4.0,0.0
1,376.0,0.78925,30.0,35.0,7.5722,45.661,0.0,0.0,0.19275,0.65367,18.305,140517.0,6602.5,11.0,4.0,0.0
1,377.0,0.80111,31.0,36.0,7.6039,27.897,0.0,0.0,0.1921,0.66675,18.431,140499.0,6600.9,12.0,4.0,0.0
1,378.0,0.81172,31.0,36.0,7.608,5.486,0.0,0.0,0.19651,0.6775,18.669,140480.0,6599.4,13.0,4.0,0.1
1,379.0,0.82233,31.0,37.0,7.5783,0.0,0.0,0.0,0.25633,0.0,28.471,140452.0,6597.0,14.0,4.0,0.0
1,380.0,0.83232,31.0,37.0,7.5196,0.0,0.0,0.000479817,0.31682,0.0,41.36,140410.0,6593.6,15.0,4.0,0.0
1,381.0,0.84231,31.0,37.0,7.4463,0.0,50.0,0.0,0.34378,0.0,46.707,140364.0,6589.7,16.0,4.0,1.5
1,382.0,0.8523,31.0,37.0,7.3883,4.0789,0.0,0.00921434,0.30538,0.0,18.949,140345.0,6588.1,17.0,4.0,0.0
1,383.0,0.86228,31.0,37.0,7.3822,0.0,0.0,0.00603149,0.35903,0.0,29.586,140315.0,6585.6,18.0,4.0,3.7
1,384.0,0.87227,31.0,37.0,7.361,0.0,0.0,0.00709993,0.38021,0.0,35.954,140279.0,6582.6,19.0,4.0,0.2
1,385.0,0.88226,31.0,37.0,7.2812,0.0,50.0,0.00110078,0.43272,0.0,47.443,140232.0,6578.7,20.0,4.0,0.0
1,386.0,0.89225,31.0,38.0,7.1743,4.212,0.0,0.019458,0.372,0.0,19.047,140213.0,6577.1,21.0,4.0,0.0
1,387.0,0.90161,30.0,38.0,7.1316,0.0,0.0,0.00876891,0.39228,0.0,29.763,140183.0,6574.6,22.0,4.0,0.0
1,388.0,0.9116,31.0,37.0,7.0959,0.0,0.0,0.00403282,0.42461,0.0,42.368,140140.0,6571.1,23.0,4.0,0.2
1,389.0,0.92159,32.0,37.0,7.0156,0.0,50.0,0.000487299,0.46523,0.0,47.256,140093.0,6567.1,24.0,4.0,12.9
1,390.0,0.93095,29.0,35.0,6.8966,14.534,0.0,0.019929,0.36909,0.0,18.821,140074.0,6565.6,25.0,4.0,0.0
1,391.0,0.9431,28.0,34.0,6.8283,0.0,0.0,0.00302398,0.34589,0.0,21.226,140053.0,6563.8,26.0,4.0,0.0
1,392.0,0.95585,29.0,36.0,6.7656,0.0,0.0,0.00626856,0.36565,0.0,34.714,140018.0,6560.9,27.0,4.0,3.6
1,393.0,0.9674,31.0,36.0,6.6897,0.0,0.0,0.00528231,0.37202,0.0,40.825,139978.0,6557.5,28.0,4.0,0.0
1,394.0,0.97801,30.0,36.0,6.5966,0.0,50.0,0.0,0.4086,0.0,46.579,139931.0,6553.6,29.0,4.0,0.0
1,395.0,0.98925,30.0,37.0,6.5079,0.70191,0.0,0.0192223,0.34451,0.0,18.596,139912.0,6552.1,30.0,4.0,0.0
1,396.0,0.99986,30.0,37.0,6.4173,0.0,0.0,0.00631444,0.3793,0.0,32.203,139880.0,6549.4,31.0,4.0,0.0
1,397.0,1.0105,30.0,37.0,6.3165,0.0,50.0,0.00251339,0.3847,0.0,43.196,139837.0,6545.8,32.0,4.0,0.0
1,398.0,1.0471,31.0,37.0,6.2163,7.3945,50.0,0.0156,0.31478,0.0,18.807,139818.0,6544.2,33.0,4.0,0.0
1,399.0,1.0816,30.0,37.0,6.1047,34.622,0.0,0.00254835,0.31625,0.73653,18.781,139799.0,6542.6,34.0,4.0,0.0
1,400.0,1.1182,30.0,36.0,5.9943,11.858,50.0,0.00201236,0.28826,0.74649,18.712,139781.0,6541.1,35.0,4.0,0.0
1,401.0,1.157,31.0,37.0,5.8832,39.173,0.0,0.00171801,0.27406,0.75494,18.778,139762.0,6539.5,36.0,4.0,0.2
1,402.0,1.1915,30.0,37.0,5.7712,16.458,50.0,0.00151352,0.26343,0.76199,18.793,139743.0,6538.0,37.0,4.0,0.0
1,403.0,1.2281,28.0,35.0,5.6601,43.487,0.0,0.0,0.24086,0.76767,18.469,139725.0,6536.4,38.0,4.0,0.0
1,404.0,1.2703,25.0,35.0,5.5483,19.803,0.0,0.0,0.22432,0.77197,17.621,139707.0,6535.0,39.0,4.0,0.0
1,405.0,1.3114,27.0,37.0,5.4349,0.0,0.0,0.0,0.19615,0.0999,17.446,139690.0,6533.5,40.0,4.0,0.0
1,406.0,1.3497,29.0,36.0,5.3211,0.0,0.0,0.0,0.23084,0.0,32.202,139657.0,6530.8,41.0,4.0,0.0
1,407.0,1.3896,29.0,37.0,5.2072,0.0,0.0,0.0,0.25019,0.0,42.012,139615.0,6527.3,42.0,4.0,0.0
1,408.0,1.4274,30.0,37.0,5.0926,0.0,50.0,4.22425e-05,0.27442,0.0,44.817,139571.0,6523.6,43.0,4.0,0.0
1,409.0,1.464,31.0,37.0,4.9779,5.72205e-06,0.0,0.0,0.26141,0.0,18.778,139552.0,6522.0,44.0,4.0,0.0
1,410.0,1.4985,31.0,37.0,4.8631,5.72205e-06,0.0,0.00516786,0.32566,0.0,33.173,139519.0,6519.2,45.0,4.0,0.0
1,411.0,1.533,30.0,36.0,4.7484,5.72205e-06,0.0,0.00195555,0.34285,0.0,44.036,139475.0,6515.6,46.0,4.0,0.2
1,412.0,1.5718,30.0,37.0,4.6339,5.72205e-06,50.0,9.38419e-05,0.37442,0.0,45.965,139429.0,6511.8,47.0,4.0,0.0
1,413.0,1.6084,31.0,36.0,4.5193,9.53674e-06,0.0,0.0205704,0.43816,0.0,19.087,139410.0,6510.2,48.0,4.0,0.0
1,414.0,1.645,30.0,37.0,4.4036,9.53674e-06,0.0,0.00824799,0.46888,0.0,33.284,139376.0,6507.4,49.0,4.0,0.0
1,415.0,1.6817,30.0,38.0,4.2829,9.53674e-06,0.0,0.00303378,0.52857,0.0,44.061,139332.0,6503.7,50.0,4.0,0.0
1,416.0,1.7162,29.0,37.0,4.1578,9.53674e-06,50.0,0.000123032,0.57974,0.0,45.533,139287.0,6499.9,51.0,4.0,0.0
1,417.0,1.7539,30.0,37.0,4.0293,9.53674e-06,0.0,0.0421597,0.72945,0.0,18.958,139268.0,6498.3,52.0,4.0,0.0
1,418.0,1.7906,29.0,37.0,3.8972,9.53674e-06,0.0,0.0106846,0.66433,0.0,32.982,139235.0,6495.6,53.0,4.0,0.0
1,419.0,1.8284,30.0,37.0,3.7624,9.53674e-06,0.0,0.00411886,0.66836,0.0,43.719,139191.0,6491.9,54.0,4.0,0.0
1,420.0,1.865,30.0,37.0,3.6251,9.53674e-06,0.0,0.000150936,0.71737,0.0,45.826,139145.0,6488.1,55.0,4.0,0.0
1,421.0,1.9016,31.0,38.0,3.4862,9.53674e-06,0.0,0.0,0.78585,0.0,43.363,139102.0,6484.5,56.0,4.0,0.1
1,422.0,1.934,31.0,37.0,3.3463,9.53674e-06,0.0,0.0,0.84126,0.0,41.112,139061.0,6481.1,57.0,4.0,0.0
1,423.0,1.9684,30.0,37.0,3.2067,9.53674e-06,0.0,0.0,0.85393,0.0,38.913,139022.0,6477.8,58.0,4.0,0.0
1,424.0,2.0051,31.0,37.0,3.0674,9.53674e-06,0.0,0.0,0.87663,0.0,37.597,138984.0,6474.7,59.0,4.0,0.0
2,80.0,0.0,31.0,38.0,0.0165,10.0,50.0,0.15597,0.43301,0.0,18.555,140742.0,6494.8,80.0,1.0,0.0
2,81.0,0.00902001,31.0,39.0,0.018315,42.203,0.0,0.15726,0.55955,0.39058,19.777,140722.0,6493.8,81.0,4.0,0.0
2,82.0,0.0174387,32.0,38.0,0.0201953,22.227,0.0,0.14699,0.5842,0.39286,20.114,140702.0,6492.7,82.0,4.0,0.1
2,83.0,0.0258574,32.0,38.0,0.0222687,2.1192,50.0,0.13711,0.63657,0.39501,20.532,140682.0,6491.6,83.0,4.0,0.4
2,84.0,0.034276,32.0,38.0,0.024555,32.387,0.0,0.12288,0.64338,0.39708,20.283,140661.0,6490.5,84.0,4.0,0.0
2,85.0,0.0426947,31.0,38.0,0.027076,11.456,50.0,0.11193,0.64084,0.39906,20.188,140641.0,6489.5,85.0,4.0,0.0
2,86.0,0.0517147,32.0,38.0,0.0300543,37.142,0.0,0.10059,0.64158,0.40096,19.912,140621.0,6488.4,86.0,4.0,0.0
2,87.0,0.0601334,32.0,38.0,0.0331399,11.194,50.0,0.092844,1.6979,0.40278,27.368,140594.0,6487.2,87.0,4.0,0.0
2,88.0,0.0685521,32.0,38.0,0.0365423,30.228,0.0,0.0851027,2.0061,0.4045,28.782,140565.0,6486.1,88.0,4.0,0.0
2,89.0,0.0769707,31.0,38.0,0.040294,0.0,50.0,0.0786418,2.0509,0.30037,29.283,140536.0,6485.0,89.0,4.0,0.0
2,90.0,0.0859907,31.0,38.0,0.0447263,29.489,0.0,0.0638489,2.0055,9.6697,31.745,140504.0,6483.6,90.0,4.0,0.0
2,91.0,0.0950108,31.0,37.0,0.0496462,7.3415,50.0,0.0596926,1.8332,0.28113,29.363,140475.0,6482.3,91.0,4.0,0.1
2,92.0,0.10463,31.0,38.0,0.0554714,38.833,0.0,0.0542912,1.7523,0.29032,29.193,140445.0,6480.9,92.0,4.0,1.8
2,93.0,0.11365,31.0,38.0,0.0615732,20.049,0.0,0.0500793,1.6893,0.2988,28.955,140417.0,6479.5,93.0,4.0,0.3
2,94.0,0.12267,32.0,38.0,0.0683463,0.0,50.0,0.047208,1.7547,0.22535,29.173,140387.0,6478.1,94.0,4.0,0.0
2,95.0,0.13109,32.0,38.0,0.0753632,35.903,0.0,0.0437966,1.7269,0.0158622,28.642,140359.0,6476.7,95.0,4.0,0.0
2,96.0,0.13951,32.0,38.0,0.0831005,16.782,50.0,0.0382562,1.7,0.60844,28.312,140330.0,6475.3,96.0,4.0,0.0
2,97.0,0.14793,32.0,38.0,0.0916321,47.467,0.0,0.0345404,1.6113,0.60426,27.315,140303.0,6473.8,97.0,4.0,2.4
2,98.0,0.15635,32.0,39.0,0.10104,30.193,0.0,0.0312708,1.5055,0.59976,26.834,140276.0,6472.4,98.0,4.0,0.0
2,99.0,0.16416,32.0,38.0,0.11067,9.9573,50.0,0.0293499,1.5804,0.59501,27.008,140249.0,6470.9,99.0,4.0,0.7
2,100.0,0.17258,32.0,38.0,0.12203,40.855,0.0,0.0267404,1.5399,0.59009,26.417,140223.0,6469.5,100.0,4.0,0.1
2,101.0,0.181,33.0,37.0,0.13456,19.852,50.0,0.0243723,1.4803,0.58508,26.053,140197.0,6468.0,101.0,4.0,0.0
2,102.0,0.18942,34.0,37.0,0.14838,48.176,0.0,0.0220817,1.4074,0.58005,25.312,140171.0,6466.5,102.0,4.0,0.0
2,103.0,0.19724,34.0,37.0,0.16252,23.739,0.0,0.0202028,1.3417,0.57507,25.129,140146.0,6465.1,103.0,4.0,0.0
2,104.0,0.20505,32.0,37.0,0.17802,1.1351,0.0,0.0189103,1.3694,0.57021,25.179,140121.0,6463.6,104.0,4.0,5.1
2,105.0,0.21407,31.0,38.0,0.1976,0.0,0.0,0.0343151,3.9045,0.0,55.827,140065.0,6461.1,105.0,4.0,2.8
2,106.0,0.22309,31.0,37.0,0.21808,0.0,0.0,0.0373923,3.529,0.0,49.249,140016.0,6459.0,106.0,4.0,4.5
2,107.0,0.23272,32.0,37.0,0.23739,0.0,0.0,0.053917,3.1838,0.0,51.722,139964.0,6456.8,107.0,4.0,2.6
2,108.0,0.24174,32.0,37.0,0.25663,0.0,0.0,0.0710719,2.8653,0.0,48.532,139916.0,6454.5,108.0,4.0,2.5
2,109.0,0.25076,32.0,37.0,0.27777,0.0,0.0,0.0500503,2.5656,0.0,48.113,139868.0,6452.2,109.0,4.0,3.5
2,110.0,0.25978,32.0,38.0,0.29992,0.0,50.0,0.0140559,2.285,0.0,47.898,139820.0,6449.8,110.0,4.0,2.5
2,111.0,0.26819,32.0,38.0,0.3212,5.5458,0.0,0.3397,2.5475,0.0148352,27.484,139792.0,6448.2,111.0,4.0,1.8
2,112.0,0.27661,34.0,39.0,0.35417,0.0,0.0,0.22922,2.5164,0.0,46.13,139746.0,6445.6,112.0,4.0,0.5
2,113.0,0.28323,33.0,39.0,0.38169,0.0,0.0,0.17658,2.4943,0.0,43.949,139702.0,6443.4,113.0,4.0,0.0
2,114.0,0.29044,33.0,38.0,0.40798,0.0,0.0,0.0982273,2.2181,0.0,49.946,139652.0,6440.9,114.0,4.0,0.0
2,115.0,0.29826,33.0,38.0,0.43738,0.0,50.0,0.0447217,1.8724,0.0,51.765,139601.0,6438.4,115.0,4.0,0.0
2,116.0,0.30608,34.0,39.0,0.46713,0.0,0.0,0.25364,1.8716,0.0,41.104,139559.0,6436.3,116.0,4.0,0.7
2,117.0,0.31269,34.0,39.0,0.5042,0.0,0.0,0.13083,1.8848,0.0,56.222,139503.0,6433.1,117.0,4.0,8.1
2,118.0,0.31931,34.0,38.0,0.54338,0.0,0.0,0.057794,1.821,0.0,70.823,139432.0,6429.2,118.0,4.0,0.0
2,119.0,0.32652,35.0,38.0,0.58333,0.0,50.0,0.00350826,1.6781,0.0,74.196,139358.0,6425.2,119.0,4.0,2.3
2,120.0,0.33314,35.0,39.0,0.6152,3.8147e-06,0.0,0.374,2.0243,0.0,32.61,139326.0,6423.4,120.0,4.0,11.3
2,121.0,0.33915,34.0,39.0,0.65938,3.8147e-06,0.0,0.10038,1.6062,0.0,38.573,139287.0,6421.0,121.0,4.0,6.9
2,122.0,0.34577,35.0,39.0,0.71064,3.8147e-06,0.0,0.0687547,1.5641,0.0,53.454,139234.0,6417.7,122.0,4.0,5.7
2,123.0,0.35178,35.0,39.0,0.75851,3.8147e-06,50.0,0.0169985,1.5102,0.0,69.473,139164.0,6413.5,123.0,4.0,0.1
2,124.0,0.35779,35.0,40.0,0.79991,3.8147e-06,0.0,0.18266,1.7192,0.0,28.993,139135.0,6411.7,124.0,4.0,0.8
2,125.0,0.36321,35.0,39.0,0.85065,3.8147e-06,0.0,0.0617438,1.492,0.0,41.901,139093.0,6409.0,125.0,4.0,2.0
2,126.0,0.36922,35.0,39.0,0.9106,3.8147e-06,0.0,0.0372467,1.4332,0.0,57.612,139036.0,6405.3,126.0,4.0,15.6
2,127.0,0.37523,35.0,39.0,0.96924,3.8147e-06,50.0,0.0321797,1.3219,0.0,53.58,138982.0,6401.9,127.0,4.0,25.5
2,128.0,0.38125,35.0,40.0,1.0263,29.94,0.0,0.12453,1.4882,0.00203389,26.29,138956.0,6400.2,128.0,4.0,3.7
2,129.0,0.38666,35.0,39.0,1.449,5.2647,0.0,0.0446634,1.2694,0.57835,24.948,138931.0,6398.5,129.0,4.0,9.5
2,130.0,0.39267,35.0,39.0,1.6904,0.0,0.0,0.0365433,1.1245,0.0,35.764,138895.0,6396.1,130.0,4.0,3.4
2,131.0,0.39868,34.0,39.0,1.9,0.0,0.0,0.0158373,1.0221,0.0,54.878,138840.0,6392.5,131.0,4.0,0.5
2,132.0,0.4053,35.0,38.0,2.0878,0.0,50.0,0.00305685,0.9871,0.0,62.493,138778.0,6388.4,132.0,4.0,0.4
2,133.0,0.41294,34.0,39.0,2.193,1.90735e-06,0.0,0.0591375,0.98613,0.0,26.146,138752.0,6386.7,133.0,4.0,8.6
2,134.0,0.42058,34.0,39.0,2.4257,1.90735e-06,0.0,0.0105816,0.75761,0.0,35.243,138716.0,6384.2,134.0,4.0,4.4
2,135.0,0.42822,34.0,40.0,2.6395,1.90735e-06,0.0,0.00863056,0.68763,0.0,51.285,138665.0,6380.7,135.0,4.0,5.2
2,136.0,0.43516,34.0,38.0,2.8386,1.90735e-06,50.0,0.00296499,0.6568,0.0,58.544,138606.0,6376.6,136.0,4.0,79.5
2,137.0,0.44349,34.0,38.0,3.0258,80.287,0.0,0.0232129,0.55077,0.0,22.853,138584.0,6374.9,137.0,4.0,71.5
2,138.0,0.45183,34.0,39.0,3.3406,85.0,0.0,0.00293127,0.41042,0.58384,22.233,138561.0,6373.3,138.0,4.0,35.9
2,139.0,0.45947,34.0,38.0,3.6414,85.0,0.0,0.00204466,0.35244,0.58852,22.092,138539.0,6371.6,139.0,4.0,4.8
2,140.0,0.4678,34.0,37.0,3.9369,67.504,0.0,0.0,0.29976,0.59685,21.985,138517.0,6369.8,140.0,4.0,5.9
2,141.0,0.47683,33.0,37.0,4.1828,49.706,0.0,0.0,0.27525,0.60819,21.506,138496.0,6367.7,141.0,4.0,3.3
